Name;Series;Platform;Year_of_Release;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Critic_Score;Critic_Count;User_Score;User_Count;Rating;Predecessors_Count;Predecessors_Global_Sales_Mean;Predecessors_JP_Sales_Mean;Predecessors_EU_Sales_Mean;Predecessors_NA_Sales_Mean;Predecessors_Other_Sales_Mean
Go! Sudoku;"";PSP;2005;Puzzle;Sony Computer Entertainment;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;;15;0.11;0.11;0.0;0.0;0.0
Daikaijyuu Monogatari II;"";SNES;1996;Role-Playing;Hudson Soft;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;0;0;0;0;0;0
Rock Band Track Pack Volume 2;"";PS2;2008;Misc;MTV Games;0.06;0.05;0.0;0.02;0.12;0.0;0;0.0;0;T;5;0.182;0.0;0.022000000000000002;0.14200000000000002;0.018
Voodoo Vince;"";X;2003;Platform;Microsoft Game Studios;0.09;0.03;0.0;0.0;0.12;73.0;38;8.4;22;T;1;0;0;0;0;0
Disney Sing It: Party Hits;Disney Sing It;PS3;2010;Misc;Disney Interactive Studios;0.1;0.01;0.0;0.01;0.12;0.0;0;0.0;0;E;30;0.39961538461538465;0.0;0.11692307692307692;0.22846153846153844;0.05384615384615386
Gundam Memories: Tatakai no Kioku;Gundam Memories;PSP;2011;Action;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;132;0.19138888888888891;0.14527777777777776;0.013611111111111112;0.024444444444444446;0.007777777777777778
Mobile Suit Gundam Side Story: Missing Link;Mobile Suit Gundam Side Story;PS3;2014;Action;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;30;0.27909090909090906;0.2727272727272727;0.0;0.0;0.006363636363636364
Everybody Dance;"";PS3;2011;Misc;Sony Computer Entertainment;0.11;0.0;0.0;0.01;0.12;66.0;5;6.8;8;T;51;1.0342857142857145;0.013142857142857142;0.32314285714285707;0.6062857142857142;0.09085714285714282
Kaijuu Busters;"";DS;2009;Action;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;7;0.61;0.61;0.0;0.0;0.0
Blackwater;"";X360;2011;Shooter;505 Games;0.09;0.02;0.0;0.01;0.12;37.0;12;4.5;14;T;0;0;0;0;0;0
Tom Clancys Ghost Recon;"";Wii;2010;Shooter;Ubisoft;0.1;0.01;0.0;0.01;0.12;46.0;21;6.8;8;T;22;0.7619047619047619;0.008571428571428572;0.1938095238095238;0.49809523809523815;0.061428571428571443
Ferrari Challenge Trofeo Pirelli;"";PS2;2008;Racing;System 3 Arcade Software;0.06;0.05;0.0;0.02;0.12;0.0;0;7.0;6;E;5;0.13800000000000004;0.0;0.096;0.026000000000000002;0.018
Deception IV: Blood Ties;Deception IV;PS3;2014;Action;Tecmo Koei;0.03;0.02;0.06;0.01;0.12;70.0;19;8.2;27;M;2;0.07;0.035;0.01;0.01;0.005
Touch My Katamari ;"";PSV;2011;Puzzle;Namco Bandai Games;0.07;0.03;0.0;0.02;0.12;69.0;41;7.4;51;E10+;0;0;0;0;0;0
Legend of the Guardians: The Owls of GaHoole;Legend of the Guardians;DS;2010;Action;Warner Bros. Interactive Entertainment;0.11;0.01;0.0;0.01;0.12;33.0;5;0.0;0;E10+;99;1.126052631578947;0.21578947368421045;0.25921052631578945;0.5992105263157894;0.05078947368421053
Virtua Fighter CG Portrait Series Vol.4: Pai Chan;Virtua Fighter CG Portrait Series Vol.4;SAT;1995;Misc;Sega;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;16;0.15800000000000003;0.151;0.0;0.0;0.007000000000000001
Chase: Hollywood Stunt Driver;Chase;X;2002;Racing;BAM! Entertainment;0.09;0.03;0.0;0.0;0.12;60.0;14;7.4;5;T;26;0.25812499999999994;0.024375;0.10312500000000002;0.10500000000000001;0.025625000000000002
Sword Art Online: Hollow Fragment;Sword Art Online;PS4;2015;Role-Playing;Namco Bandai Games;0.0;0.1;0.0;0.02;0.12;0.0;0;0.0;0;;18;0.14687499999999998;0.08750000000000001;0.020625000000000004;0.028749999999999998;0.007500000000000001
The X Files: Resist or Serve;The X Files;PS2;2004;Adventure;Vivendi Games;0.06;0.05;0.0;0.02;0.12;67.0;31;8.2;9;M;130;0.06625000000000002;0.02291666666666667;0.01625;0.02333333333333333;0.002916666666666667
PixelJunk Monsters Deluxe;"";PSP;2010;Strategy;Sony Computer Entertainment;0.11;0.0;0.0;0.01;0.12;86.0;27;7.9;32;E;0;0;0;0;0;0
Ben 10 Galactic Racing;"";Wii;2011;Racing;D3Publisher;0.08;0.03;0.0;0.01;0.12;0.0;0;0.0;0;E;5;0.10200000000000001;0.0;0.030000000000000006;0.06200000000000001;0.01
Saru! Get You! Million Monkeys;"";PS2;2006;Platform;Sony Computer Entertainment;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;0;0;0;0;0;0
Megamind: Ultimate Showdown;Megamind;X360;2010;Action;THQ;0.07;0.04;0.0;0.01;0.12;33.0;7;4.3;6;E10+;96;0.194375;0.011250000000000001;0.045625;0.128125;0.006874999999999999
Curious George;"";PS2;2006;Action;Namco Bandai Games;0.06;0.05;0.0;0.02;0.12;53.0;13;7.7;6;E;4;0.11333333333333333;0.0;0.02666666666666667;0.08333333333333333;0.0
Every Extend Extra;"";PSP;2006;Shooter;Disney Interactive Studios;0.1;0.0;0.0;0.02;0.12;74.0;45;7.3;9;E;0;0;0;0;0;0
Zathura;"";PS2;2005;Adventure;Take-Two Interactive;0.06;0.05;0.0;0.02;0.12;43.0;16;2.0;5;E10+;1;0.02;0.0;0.0;0.02;0.0
Medarot DS: Kabuto / Kuwagata Ver.;Medarot DS;DS;2010;Role-Playing;Rocket Company;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;58;0.15071428571428575;0.13071428571428573;0.0;0.019285714285714288;0.0014285714285714286
NCIS;"";PS3;2011;Adventure;Ubisoft;0.07;0.04;0.0;0.02;0.12;50.0;4;4.0;4;T;4;0.10500000000000001;0.0;0.03;0.0625;0.01
Shin Megami Tensei: Devil Survivor 2;Shin Megami Tensei;3DS;2015;Role-Playing;Atlus;0.0;0.02;0.1;0.0;0.12;0.0;0;0.0;0;;27;0.3055555555555556;0.15666666666666665;0.02444444444444445;0.10148148148148148;0.023703703703703713
Making History: The Great War;Making History;PSP;2010;Strategy;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;93;0.13458333333333336;0.035833333333333335;0.06416666666666668;0.023750000000000004;0.01
Rugby 15;"";PS4;2015;Sports;Bigben Interactive;0.04;0.06;0.0;0.02;0.12;19.0;5;3.4;65;E;36;0.08366666666666665;0.0006666666666666666;0.05366666666666667;0.016;0.012000000000000002
Ninja Reflex;"";Wii;2008;Action;Electronic Arts;0.11;0.0;0.0;0.01;0.12;49.0;26;6.0;11;E10+;48;0.5004;0.0328;0.09839999999999995;0.3384;0.03280000000000001
Undead Knights;"";PSP;2009;Action;Ubisoft Annecy;0.05;0.0;0.06;0.01;0.12;63.0;27;8.0;13;M;0;0;0;0;0;0
MLB 13: The Show;MLB 13;PSV;2013;Sports;Sony Computer Entertainment;0.1;0.0;0.0;0.02;0.12;75.0;7;7.5;21;E;74;0.3817543859649121;0.00368421052631579;0.06017543859649122;0.2768421052631579;0.04052631578947367
Cel Damage;"";X;2001;Racing;Electronic Arts;0.09;0.03;0.0;0.0;0.12;65.0;24;8.4;7;T;4;0.06;0.0;0.01;0.05;0.0
Lovely Lisa;"";DS;2007;Simulation;DHM Interactive;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;44;0.16428571428571428;0.09714285714285713;0.0;0.06142857142857143;0.004285714285714286
Horse Life;"";DS;2007;Simulation;Game Life;0.09;0.02;0.0;0.01;0.12;68.0;9;0.0;0;E;3;0.12000000000000001;0.0;0.01;0.1;0.01
Dance Paradise;"";X360;2010;Misc;Mindscape;0.1;0.01;0.0;0.01;0.12;59.0;11;0.0;0;T;0;0;0;0;0;0
SSX 3;"";GBA;2003;Sports;Electronic Arts;0.09;0.03;0.0;0.0;0.12;63.0;14;0.0;0;E;15;0.666;0.005333333333333333;0.2106666666666666;0.38133333333333336;0.06800000000000002
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi ;Yamakawa Shuppansha Kanshuu;DS;2007;Misc;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;9;0.3266666666666667;0.3266666666666667;0.0;0.0;0.0
The God of War Trilogy;"";PS3;2010;Action;Sony Computer Entertainment;0.0;0.07;0.03;0.02;0.12;0.0;0;0.0;0;;0;0;0;0;0;0
Venetica;"";PS3;2010;Role-Playing;DTP Entertainment;0.07;0.03;0.0;0.01;0.12;47.0;14;6.5;6;T;2;0.09;0.0;0.035;0.045;0.01
Lunar: Dragon Song;Lunar;DS;2005;Role-Playing;Rising Star Games;0.11;0.0;0.0;0.01;0.12;59.0;30;6.2;17;E10+;49;0.7547826086956522;0.62;0.044347826086956525;0.0782608695652174;0.012173913043478262
Tropico 5;"";PC;2014;Simulation;Kalypso Media;0.03;0.09;0.0;0.01;0.12;75.0;51;7.0;352;T;9;0.19;0.03;0.09;0.045;0.02
Hyperdimension Neptunia U: Action Unleashed;Hyperdimension Neptunia U;PSV;2014;Action;Idea Factory International;0.04;0.01;0.06;0.02;0.12;71.0;20;6.8;44;T;10;0.045;0.01;0.0125;0.0175;0.0075
Breakdown;"";X;2004;Adventure;Electronic Arts;0.09;0.03;0.0;0.0;0.12;71.0;62;8.2;17;M;0;0;0;0;0;0
Rush;"";PSP;2006;Racing;Midway Games;0.11;0.0;0.0;0.01;0.12;55.0;12;0.0;0;T;21;0.3933333333333333;0.0;0.09499999999999999;0.2816666666666667;0.01833333333333333
Ecco the Dolphin;"";GEN;1992;Adventure;Sega;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;2;0.14;0.0;0.05;0.07;0.02
Solitaire & Mahjong;"";Wii;2009;Puzzle;Crave Entertainment;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;;10;0.03;0.0;0.03;0.0;0.0
Looney Tunes: Sheep Raider;Looney Tunes;PS;2001;Platform;Infogrames;0.07;0.05;0.0;0.01;0.12;72.0;12;8.8;25;E;23;0.2225;0.0;0.07;0.135;0.015
Geometry Wars: Galaxies;Geometry Wars;Wii;2007;Shooter;Vivendi Games;0.11;0.0;0.0;0.01;0.12;80.0;55;8.2;26;E;222;1.1895;0.008749999999999999;0.32549999999999996;0.73175;0.12449999999999999
Conduit 2;"";Wii;2011;Shooter;Sega;0.07;0.04;0.0;0.01;0.12;64.0;51;7.6;60;T;1;0.57;0.0;0.23;0.28;0.06
Harvest Moon 2 GBC;"";G;1999;Simulation;Ubisoft;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;19;0.36461538461538456;0.07538461538461538;0.04846153846153847;0.21769230769230763;0.02307692307692308
Backyard Baseball 10;"";DS;2009;Sports;Atari;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;10;0.186;0.0;0.05;0.123;0.012
X2: Wolverines Revenge;X2;GC;2003;Platform;Activision;0.09;0.02;0.0;0.0;0.12;62.0;21;6.6;8;T;116;0.43615384615384617;0.08230769230769232;0.08615384615384615;0.2423076923076923;0.026153846153846153
Cabelas Dangerous Hunts 2011;"";DS;2010;Sports;Activision;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;T;13;0.31999999999999995;0.0;0.06538461538461539;0.22615384615384618;0.028461538461538458
Deadliest Catch: Sea of Chaos;Deadliest Catch;Wii;2010;Sports;Crave Entertainment;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E10+;45;0.07333333333333332;0.0;0.0;0.06666666666666667;0.006666666666666667
McDROID;"";Wii;2011;Strategy;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;1;0.05;0.05;0.0;0.0;0.0
Persona 5;"";PS3;2016;Role-Playing;Atlus;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;18;0.48999999999999994;0.23769230769230767;0.05307692307692307;0.14692307692307693;0.05230769230769232
Gallop Racer 2000;"";PS;2000;Sports;Tecmo Koei;0.0;0.0;0.11;0.01;0.12;0.0;0;0.0;0;;11;0.1481818181818182;0.08545454545454545;0.024545454545454547;0.026363636363636367;0.011818181818181818
Showdown: Legends of Wrestling;Showdown;X;2004;Fighting;Acclaim Entertainment;0.09;0.03;0.0;0.0;0.12;57.0;33;0.0;0;T;168;0.3740909090909091;0.15409090909090908;0.0640909090909091;0.13545454545454544;0.020454545454545458
Godzilla Unleashed: Double Smash;Godzilla Unleashed;DS;2007;Action;Atari;0.11;0.0;0.0;0.01;0.12;28.0;18;4.9;8;E;27;0.6649999999999999;0.0016666666666666668;0.08333333333333333;0.415;0.165
My Farm Around the World;"";DS;2008;Simulation;Atari;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;0;0;0;0;0;0
Macross Triangle Frontier;"";PSP;2011;Action;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;0;0;0;0;0;0
SpongeBos Surf & Skate Roadtrip;"";DS;2011;Action;THQ;0.1;0.01;0.0;0.01;0.12;0.0;0;0.0;0;;1;0.19;0.0;0.03;0.15;0.01
The Smurfs 2;"";X360;2013;Platform;Ubisoft;0.03;0.08;0.0;0.01;0.12;0.0;0;5.0;15;E;9;0.11499999999999999;0.0;0.0925;0.0175;0.0125
NASCAR Unleashed;"";X360;2011;Racing;Activision;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;3;0.15666666666666665;0.0;0.0;0.14666666666666664;0.01
Street Hoops;"";GC;2002;Sports;Activision;0.09;0.02;0.0;0.0;0.12;56.0;9;7.3;7;T;2;0.595;0.0;0.205;0.33;0.065
Backyard Sports Football: Rookie Rush;Backyard Sports Football;Wii;2010;Sports;Atari;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;;11;0.1509090909090909;0.0;0.022727272727272728;0.11818181818181821;0.01
Transformers: War for Cybertron -- Decepticons;Transformers;DS;2010;Action;Activision;0.11;0.01;0.0;0.01;0.12;0.0;0;0.0;0;;36;0.35119999999999996;0.0004;0.08559999999999998;0.22759999999999997;0.03800000000000001
NFL QB Club 2001;"";N64;2000;Sports;Acclaim Entertainment;0.11;0.01;0.0;0.0;0.12;0.0;0;0.0;0;;5;0.39;0.0;0.05;0.32999999999999996;0.01
Rocket: Robot on Wheels;Rocket;N64;1999;Platform;Ubisoft;0.1;0.02;0.0;0.0;0.12;0.0;0;0.0;0;;92;0.44333333333333336;0.0;0.14333333333333334;0.26;0.04
Densha De Go! 64;"";N64;1999;Simulation;Taito;0.0;0.0;0.05;0.07;0.12;0.0;0;0.0;0;;5;0.32;0.3;0.0;0.0;0.02
NPPL: Championship Paintball 2009;NPPL;X360;2008;Shooter;Activision Value;0.1;0.01;0.0;0.01;0.12;44.0;9;7.3;9;E10+;88;0.24555555555555555;0.0;0.03777777777777778;0.19333333333333333;0.012222222222222223
Earthworm Jim 3D;"";N64;1999;Platform;Interplay;0.1;0.02;0.0;0.0;0.12;0.0;0;0.0;0;;43;0.22500000000000003;0.0;0.07250000000000001;0.14;0.01
WRC: FIA World Rally Championship;WRC;X360;2010;Racing;Black Bean Games;0.0;0.1;0.0;0.02;0.12;66.0;24;6.0;4;E10+;47;0.11499999999999999;0.02333333333333333;0.045;0.03333333333333334;0.012222222222222225
WWE SmackDown vs Raw 2008;"";DS;2007;Fighting;THQ;0.11;0.0;0.0;0.01;0.12;61.0;12;6.6;13;T;29;1.1620689655172414;0.005862068965517241;0.343103448275862;0.5937931034482758;0.21862068965517234
Atelier Annie: Alchemists of Sera Island;Atelier Annie;DS;2009;Role-Playing;Gust;0.08;0.0;0.03;0.01;0.12;70.0;11;6.7;15;E10+;84;0.12875;0.07125000000000002;0.0175;0.03208333333333334;0.00875
PBR: Out of the Chute;PBR;Wii;2008;Sports;Crave Entertainment;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;;21;0.5933333333333333;0.25333333333333335;0.05333333333333334;0.25333333333333335;0.03333333333333333
Godzilla: Destroy All Monsters Melee;Godzilla;X;2002;Fighting;Atari;0.09;0.03;0.0;0.0;0.12;71.0;20;6.8;8;T;61;0.53;0.0075;0.1625;0.31;0.05
College Hoops 2K6;"";X360;2006;Sports;Take-Two Interactive;0.11;0.0;0.0;0.01;0.12;70.0;17;7.3;11;E;9;0.2922222222222222;0.0;0.07222222222222223;0.18999999999999997;0.02666666666666667
Resident Evil: Revelations 2;Resident Evil;PSV;2015;Action;Capcom;0.0;0.04;0.07;0.01;0.12;65.0;12;7.8;64;M;62;1.0573076923076927;0.24461538461538465;0.26903846153846145;0.4567307692307694;0.08596153846153842
Sega Soccer Slam;"";PS2;2002;Sports;Sega;0.06;0.05;0.0;0.02;0.12;66.0;9;0.0;0;E;2;0.060000000000000005;0.0;0.01;0.045;0.0
Dora the Explorer: Dora Saves the Mermaids;Dora the Explorer;PS2;2008;Platform;Take-Two Interactive;0.06;0.05;0.0;0.02;0.12;0.0;0;0.0;0;E;13;0.608;0.0;0.098;0.4699999999999999;0.039999999999999994
2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race;2 Games in 1 Double Pack;GBA;2005;Racing;THQ;0.09;0.03;0.0;0.0;0.12;0.0;0;0.0;0;;3;0.10333333333333335;0.0;0.023333333333333334;0.08;0.0
DiRT 2;"";DS;2009;Racing;Codemasters;0.06;0.04;0.0;0.01;0.12;73.0;7;0.0;0;E;20;0.44833333333333325;0.0011111111111111111;0.24333333333333332;0.13277777777777777;0.06833333333333334
One Piece: Super Grand Battle! X;One Piece;3DS;2014;Fighting;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;8;0.31375000000000003;0.28125;0.007500000000000001;0.015000000000000001;0.012499999999999999
Mahou Shoujo Lyrical Nanoha As Portable: The Gears of Destiny;Mahou Shoujo Lyrical Nanoha As Portable;PSP;2011;Fighting;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;2;0;0;0;0;0
Dodge Racing: Charger vs Challenger;Dodge Racing;Wii;2009;Racing;Zushi Games;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;96;0.30404761904761896;0.004285714285714286;0.11166666666666661;0.15952380952380946;0.02857142857142858
Fate/Extra CCC;"";PSP;2013;Action;Marvelous Entertainment;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;12;0.105;0.035;0.035;0.025;0.005
Greg Hastings Paintball 2;"";Wii;2010;Shooter;505 Games;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E10+;9;0.16125;0.0;0.021249999999999998;0.1275;0.008749999999999999
MTV Sports: Pure Ride;MTV Sports;PS;2000;Sports;THQ;0.07;0.05;0.0;0.01;0.12;70.0;9;0.0;0;;58;2.2239130434782606;0.1010869565217391;0.7676086956521735;1.1265217391304352;0.22760869565217384
Burning Road;"";PS;1996;Racing;FunSoft;0.07;0.05;0.0;0.01;0.12;0.0;0;0.0;0;;0;0;0;0;0;0
Sonic Adventure 2;"";DC;2001;Platform;Sega;0.0;0.0;0.12;0.0;0.12;89.0;18;8.6;238;E;4;1.85;0.185;0.495;1.09;0.07500000000000001
IndyCar Series;"";PS2;2003;Racing;Codemasters;0.06;0.05;0.0;0.02;0.12;69.0;20;0.0;0;E;78;0.28;0.030000000000000002;0.0425;0.195;0.0175
Slayers;"";SNES;1994;Role-Playing;Banpresto;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;10;0.0775;0.0775;0.0;0.0;0.0025
Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental;Super Robot Wars OG Saga;DS;2010;Strategy;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;17;0.21750000000000003;0.21750000000000003;0.0;0.0;0.0
Split/Second;"";PSP;2010;Racing;Disney Interactive Studios;0.08;0.02;0.0;0.02;0.12;63.0;16;6.7;15;E10+;8;0.4566666666666667;0.0033333333333333335;0.19000000000000003;0.21;0.06
Tom Clancys Splinter Cell: Blacklist;Tom Clancys Splinter Cell;WiiU;2013;Action;Ubisoft;0.04;0.07;0.0;0.01;0.12;75.0;5;7.8;149;M;52;0.6580769230769232;0.007307692307692308;0.23500000000000001;0.3542307692307692;0.06153846153846155
Jikkyou Powerful Pro Yakyuu 2014;"";PSV;2014;Sports;Konami Digital Entertainment;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;61;0.23310344827586196;0.2263793103448275;0.0;0.0;0.007068965517241378
Space Chimps;"";PS2;2008;Platform;Brash Entertainment;0.06;0.05;0.0;0.02;0.12;0.0;0;6.6;7;E10+;3;0.08666666666666667;0.0;0.0;0.07666666666666666;0.006666666666666667
Backyard Sports Football: Rookie Rush;Backyard Sports Football;X360;2010;Sports;Atari;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;;11;0.1509090909090909;0.0;0.022727272727272728;0.11818181818181821;0.01
Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart;Crash Superpack;GBA;2005;Misc;Vivendi Games;0.09;0.03;0.0;0.0;0.12;0.0;0;0.0;0;;12;0;0;0;0;0
Famicom Mini: TwinBee;Famicom Mini;GBA;2004;Shooter;Konami Digital Entertainment;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;26;0.08;0.08;0.0;0.0;0.0
Gladiator: Sword of Vengeance;Gladiator;PS2;2003;Action;Acclaim Entertainment;0.06;0.05;0.0;0.02;0.12;65.0;19;5.8;8;M;35;0.727;0.054000000000000006;0.213;0.38299999999999995;0.075
The Daring Game for Girls;"";DS;2010;Adventure;Majesco Entertainment;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;1;0.09;0.0;0.0;0.09;0.01
18 Wheels of Steel: Extreme Trucker 2;18 Wheels of Steel;PC;2011;Racing;Rondomedia;0.08;0.02;0.0;0.01;0.12;0.0;0;8.3;10;E;1;0.02;0.0;0.02;0.0;0.0
Overlord: Raising Hell;Overlord;PS3;2008;Action;Codemasters;0.07;0.03;0.0;0.02;0.12;72.0;35;7.7;27;T;24;0.18000000000000002;0.0;0.09500000000000001;0.06166666666666667;0.023333333333333334
DreamWorks Super Star Kartz;"";3DS;2011;Racing;Activision;0.08;0.03;0.0;0.01;0.12;0.0;0;0.0;0;E;4;0.11;0.0;0.024999999999999998;0.0675;0.01
Pinball Hall of Fame: The Williams Collection;Pinball Hall of Fame;X360;2009;Misc;Crave Entertainment;0.11;0.0;0.0;0.01;0.12;83.0;18;8.3;16;E10+;48;0.3723076923076923;0.05576923076923078;0.07384615384615384;0.2119230769230769;0.02923076923076924
Ultimate Card Games;"";GBA;2003;Misc;Telegames;0.09;0.03;0.0;0.0;0.12;87.0;9;0.0;0;E;1;0;0;0;0;0
Jikkyou Powerful Pro Yakyuu 8 Ketteiban;"";PS2;2001;Sports;Konami Digital Entertainment;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;12;0.12250000000000001;0.11916666666666668;0.0;0.0;0.004166666666666667
Academy of Champions: Soccer;Academy of Champions;Wii;2009;Sports;Ubisoft;0.09;0.02;0.0;0.01;0.12;64.0;20;6.8;14;E;226;0.6917613636363633;0.14210227272727272;0.3281818181818183;0.10244318181818177;0.11880681818181821
Wallace & Gromit: Curse of the Were-Rabbit;Wallace & Gromit;PS2;2005;Adventure;Konami Digital Entertainment;0.06;0.05;0.0;0.02;0.12;0.0;0;0.0;0;;19;0.1075;0.0;0.05;0.0475;0.01
Power Gig: Rise of the SixString;Power Gig;X360;2010;Misc;Unknown;0.11;0.0;0.0;0.01;0.12;36.0;20;2.1;17;T;160;0.14250000000000002;0.0;0.035;0.10250000000000001;0.0075
Mountain Sports;"";Wii;2009;Sports;Activision;0.11;0.0;0.0;0.01;0.12;0.0;0;0.0;0;E;17;2.4875000000000007;0.22999999999999998;0.8356249999999998;1.1937499999999999;0.22749999999999998
Puzzle Kingdoms;"";Wii;2009;Puzzle;Zoo Digital Publishing;0.11;0.0;0.0;0.01;0.12;63.0;11;0.0;0;E;1;0.13;0.0;0.0;0.12;0.01
Monster Jam: Path of Destruction;Monster Jam;X360;2010;Racing;Activision;0.11;0.0;0.0;0.01;0.12;0.0;0;5.0;4;E;16;0.23750000000000004;0.0;0.029375;0.18750000000000003;0.020624999999999998
The Bible Game;"";GBA;2005;Misc;Crave Entertainment;0.09;0.03;0.0;0.0;0.12;0.0;0;0.0;0;E;248;0.39658536585365867;0.02048780487804878;0.12256097560975611;0.22463414634146345;0.027926829268292666
NFL Head Coach;"";X;2006;Sports;Electronic Arts;0.09;0.03;0.0;0.0;0.12;69.0;26;7.1;9;E;3;0.23333333333333336;0.0;0.0033333333333333335;0.20666666666666667;0.02666666666666666
Medarot 4: Kabuto / Kuwagata Version;Medarot 4;G;2001;Role-Playing;Imagineer;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;22;1.732222222222222;0.6877777777777778;0.36777777777777776;0.5944444444444444;0.08333333333333333
Deca Sports Extreme;"";3DS;2011;Sports;Hudson Soft;0.08;0.0;0.03;0.01;0.12;52.0;6;0.0;0;E;0;0;0;0;0;0
Kidz Sports: Crazy Golf;Kidz Sports;Wii;2008;Sports;Data Design Interactive;0.11;0.0;0.0;0.01;0.12;0.0;0;3.4;8;E;106;1.4007954545454544;0.15249999999999997;0.43647727272727244;0.6775000000000004;0.13374999999999984
Major League Baseball 2K6;"";PSP;2006;Sports;Take-Two Interactive;0.11;0.0;0.0;0.01;0.12;69.0;5;0.0;0;E;42;0.28166666666666657;0.0;0.02904761904761905;0.2271428571428572;0.025476190476190482
Mahou Shoujo Lyrical Nanoha As Portable: The Battle of Aces;Mahou Shoujo Lyrical Nanoha As Portable;PSP;2010;Shooter;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;0.0;0;0.0;0;;1;0;0;0;0;0
Onimusha: Blade Warriors;Onimusha;PS2;2003;Fighting;Capcom;0.06;0.05;0.0;0.02;0.12;65.0;33;6.9;7;T;140;0.3355555555555556;0.13444444444444445;0.055555555555555566;0.12777777777777777;0.02
Ed, Edd n Eddy: The Mis-Edventures;Ed, Edd n Eddy;GBA;2005;Platform;Midway Games;0.08;0.03;0.0;0.0;0.12;0.0;0;0.0;0;E;14;0.4614285714285714;0.12714285714285714;0.05285714285714286;0.2671428571428572;0.017142857142857144
Disney's Extreme Skate Adventure;"";GC;2003;Sports;Activision;0.09;0.02;0.0;0.0;0.12;76.0;18;7.6;5;E;3;0.23666666666666666;0.0;0.07333333333333332;0.14666666666666667;0.016666666666666666
Akuji the Heartless;"";PS;1998;Platform;Eidos Interactive;0.07;0.04;0.0;0.01;0.12;0.0;0;0.0;0;;0;0;0;0;0;0
NBA 2K2;"";GC;2002;Sports;Sega;0.09;0.02;0.0;0.0;0.12;90.0;13;8.0;4;E;63;0.9735185185185186;0.007037037037037037;0.11648148148148146;0.7387037037037034;0.11148148148148145
EA Replay;"";PSP;2006;Action;Electronic Arts;0.1;0.0;0.0;0.02;0.12;56.0;19;0.0;0;T;7;0;0;0;0;0
MySims SkyHeroes;"";PS3;2010;Action;Electronic Arts;0.08;0.02;0.0;0.01;0.12;62.0;16;0.0;0;E10+;6;0.2333333333333333;0.0;0.06;0.15000000000000002;0.02
Psychonauts;"";X;2005;Platform;THQ;0.09;0.03;0.0;0.0;0.12;88.0;54;9.0;71;T;1;0.09;0.0;0.04;0.05;0.01
