Name;Series;Platform;Year_of_Release;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Critic_Score;Critic_Count;User_Score;User_Count;Rating;Predecessors_Count;Predecessors_Global_Sales_Mean;Predecessors_JP_Sales_Mean;Predecessors_EU_Sales_Mean;Predecessors_NA_Sales_Mean;Predecessors_Other_Sales_Mean
World Series Baseball 2K3;"";PS2;2003;Sports;Sega;0.12;0.1;0.0;0.03;0.25;87.0;21;8.7;19;E;1;0.15;0.0;0.03;0.11;0.01
Tony Hawks Proving Ground;"";Wii;2007;Sports;Activision;0.22;0.01;0.0;0.02;0.25;57.0;8;6.2;19;T;13;0.6992307692307692;0.0007692307692307692;0.14153846153846153;0.5115384615384614;0.04538461538461539
Indiana Jones and the Staff of Kings;"";PSP;2009;Action;Activision;0.11;0.09;0.0;0.05;0.25;63.0;10;7.8;17;T;3;0.4166666666666667;0.0;0.12333333333333334;0.21;0.08333333333333333
Pro Yakyuu Team o Tsukurou!;"";SAT;1998;Sports;Sega;0.0;0.0;0.25;0.0;0.25;0.0;0;0.0;0;;4;0.19;0.19;0.0;0.0;0.0
The Outfit;"";X360;2006;Action;THQ;0.21;0.02;0.0;0.02;0.25;70.0;52;7.5;48;M;0;0;0;0;0;0
Sentimental Graffiti;"";SAT;1998;Adventure;NEC Interchannel;0.0;0.0;0.25;0.0;0.25;0.0;0;0.0;0;;4;0.08;0.08;0.0;0.0;0.0
Avatar: The Last Airbender - The Burning Earth;Avatar;Wii;2007;Action;THQ;0.23;0.0;0.0;0.02;0.25;0.0;0;0.0;0;;10;0.2966666666666667;0.0;0.05666666666666667;0.21;0.03
Don King Presents: Prizefighter;Don King Presents;X360;2008;Sports;Take-Two Interactive;0.14;0.08;0.0;0.02;0.25;56.0;45;6.4;29;T;0;0;0;0;0;0
The Backyardigans;"";DS;2009;Adventure;Take-Two Interactive;0.23;0.0;0.0;0.02;0.25;0.0;0;0.0;0;E;0;0;0;0;0;0
Devil Kings;"";PS2;2005;Action;Capcom;0.03;0.03;0.18;0.01;0.25;64.0;27;7.4;12;T;2;0;0;0;0;0
NBA Jam Tournament Edition;"";PS;1995;Sports;Acclaim Entertainment;0.14;0.09;0.0;0.02;0.25;0.0;0;0.0;0;;2;1.06;0.0;0.13;0.9099999999999999;0.025
Medabots AX: Metabee;Medabots AX;GBA;2002;Role-Playing;Natsume;0.18;0.07;0.0;0.0;0.25;0.0;0;0.0;0;;0;0;0;0;0;0
Tennis no Oji-Sama: Genius Boys Academy;Tennis no Oji-Sama;GBA;2002;Sports;Konami Digital Entertainment;0.0;0.0;0.24;0.01;0.25;0.0;0;0.0;0;;9;0.060000000000000005;0.060000000000000005;0.0;0.0;0.0
Kung Fu Panda 2;"";X360;2011;Action;THQ;0.16;0.06;0.0;0.02;0.25;0.0;0;0.0;0;;14;0.5021428571428572;0.0;0.1557142857142857;0.26928571428571424;0.0757142857142857
Bolt;"";X360;2008;Adventure;Disney Interactive Studios;0.18;0.05;0.0;0.02;0.25;57.0;18;7.1;7;E10+;5;0.40750000000000003;0.0;0.14500000000000002;0.18749999999999997;0.07500000000000001
Shadow Man;"";PS;1998;Action;Acclaim Entertainment;0.14;0.09;0.0;0.02;0.25;0.0;0;0.0;0;;9;0.20875;0.0;0.03375;0.15875;0.017499999999999998
Spider-Man: Edge of Time;Spider-Man;X360;2011;Action;Activision;0.18;0.05;0.0;0.02;0.25;57.0;50;6.8;34;T;27;0.5257692307692308;0.0019230769230769232;0.12346153846153844;0.3676923076923076;0.031153846153846157
Freshly-Picked: Tingles Rosy Rupeeland;Freshly-Picked;DS;2006;Role-Playing;Nintendo;0.0;0.01;0.24;0.0;0.25;0.0;0;0.0;0;;0;0;0;0;0;0
Netsu Chu! Pro Yakyuu 2002;"";PS2;2002;Sports;Namco Bandai Games;0.0;0.0;0.25;0.0;0.25;0.0;0;0.0;0;;19;0.3411111111111111;0.326111111111111;0.0;0.008333333333333333;0.006111111111111111
Barbie: Jet, Set & Style!;Barbie;Wii;2011;Misc;THQ;0.22;0.01;0.0;0.02;0.25;0.0;0;0.0;0;;1;0.42;0.0;0.05;0.34;0.03
Dynasty Warriors 6;"";PS2;2008;Action;Tecmo Koei;0.12;0.09;0.0;0.03;0.25;43.0;7;5.5;15;T;55;0.3678181818181819;0.2007272727272727;0.045636363636363635;0.09981818181818183;0.020181818181818193
Porkys;"";2600;1982;Action;20th Century Fox Video Games;0.23;0.01;0.0;0.0;0.25;0.0;0;0.0;0;;0;0;0;0;0;0
Americas Army: Rise of a Soldier;Americas Army;X;2005;Shooter;Ubisoft;0.19;0.05;0.0;0.01;0.25;70.0;19;7.4;21;T;1;0.08;0.0;0.0;0.08;0.01
Grandia;"";PS;1999;Role-Playing;Ubisoft;0.14;0.09;0.0;0.02;0.25;89.0;14;6.6;77;E;5;0.356;0.22199999999999998;0.052000000000000005;0.066;0.018
Daisy Fuentes Pilates;"";Wii;2009;Sports;505 Games;0.17;0.06;0.0;0.02;0.25;0.0;0;0.0;0;E;3;0.14;0.0;0.01;0.12;0.01
F1 2000;"";PS;2000;Racing;Electronic Arts;0.14;0.09;0.0;0.02;0.25;0.0;0;0.0;0;;71;0.5421276595744682;0.10106382978723404;0.23106382978723394;0.15361702127659577;0.05617021276595742
Pirates of the Caribbean: The Legend of Jack Sparrow;Pirates of the Caribbean;PS2;2006;Adventure;Ubisoft;0.12;0.09;0.0;0.03;0.25;51.0;32;7.5;13;T;10;0.33666666666666667;0.0;0.043333333333333335;0.27;0.016666666666666666
UEFA Euro 2008 Austria-Switzerland;"";PSP;2008;Sports;Electronic Arts;0.06;0.12;0.0;0.06;0.25;0.0;0;0.0;0;;5;0.24200000000000005;0.008;0.11000000000000001;0.046;0.076
Littlest Pet Shop: Country Friends;Littlest Pet Shop;DS;2009;Simulation;Electronic Arts;0.23;0.0;0.0;0.02;0.25;0.0;0;0.0;0;E;7;0.45;0.0;0.10857142857142857;0.3;0.041428571428571426
WRC: World Rally Championship;WRC;PS2;2001;Racing;Sony Computer Entertainment;0.12;0.09;0.0;0.03;0.25;0.0;0;0.0;0;;4;0.09;0.0025;0.065;0.005;0.015
Ed, Edd n Eddy: The Mis-Edventures;Ed, Edd n Eddy;GC;2005;Platform;Midway Games;0.19;0.05;0.0;0.01;0.25;55.0;4;7.9;10;E;4;0.18333333333333335;0.0;0.016666666666666666;0.1466666666666667;0.02
Cars: Mater-National Championship;Cars;PS2;2007;Racing;THQ;0.12;0.09;0.0;0.03;0.25;67.0;4;0.0;0;E;4;0.41;0.0;0.02;0.355;0.0375
Armored Core 4;"";X360;2007;Simulation;505 Games;0.19;0.01;0.03;0.02;0.25;65.0;31;7.2;31;T;21;0.24285714285714283;0.10857142857142857;0.044285714285714296;0.0742857142857143;0.01666666666666667
Dreamworks Madagascar Kartz;"";X360;2009;Racing;Activision;0.14;0.09;0.0;0.02;0.25;0.0;0;6.0;4;E;3;0.37999999999999995;0.0;0.09999999999999999;0.24333333333333332;0.04
Dune 2000;"";PS;1999;Strategy;Electronic Arts;0.14;0.09;0.0;0.02;0.25;0.0;0;0.0;0;;0;0;0;0;0;0
Total War: Attila;Total War;PC;2015;Strategy;Sega;0.09;0.13;0.0;0.02;0.25;80.0;66;7.3;525;T;4;0.42249999999999993;0.0;0.2775;0.095;0.0475
Disgaea 2: Dark Hero Days;Disgaea 2;PSP;2009;Role-Playing;Nippon Ichi Software;0.1;0.01;0.12;0.02;0.25;83.0;33;7.1;47;T;0;0;0;0;0;0
Monster Hunter G;"";Wii;2009;Role-Playing;Capcom;0.0;0.0;0.25;0.0;0.25;0.0;0;0.0;0;;1;0.23;0.23;0.0;0.0;0.0
SBK Superbike World Championship;"";PS3;2008;Racing;Black Bean Games;0.12;0.11;0.0;0.02;0.25;59.0;7;6.1;8;E10+;12;0.0825;0.0;0.04583333333333334;0.025000000000000005;0.010833333333333334
Indiana Jones and the Staff of Kings;"";DS;2009;Action;Activision;0.16;0.07;0.0;0.02;0.25;50.0;5;6.8;11;T;3;0.4166666666666667;0.0;0.13;0.19333333333333333;0.09333333333333334
X-Men Origins: Wolverine;X-Men Origins;Wii;2009;Action;Activision;0.19;0.04;0.0;0.02;0.25;53.0;8;6.1;10;T;6;0.3383333333333334;0.0;0.09666666666666666;0.19333333333333333;0.04666666666666667
Project Overkill;"";PS;1996;Shooter;Konami Digital Entertainment;0.14;0.09;0.0;0.02;0.25;0.0;0;0.0;0;;19;0.1525;0.0025;0.07;0.0625;0.0225
U-Sing: Girls Night;U-Sing;Wii;2010;Misc;Mindscape;0.0;0.21;0.0;0.04;0.25;0.0;0;0.0;0;;0;0;0;0;0;0
Jumping Flash! 2;"";PS;1996;Platform;Sony Computer Entertainment;0.05;0.03;0.15;0.02;0.25;0.0;0;0.0;0;;6;0.3;0.21;0.03;0.05;0.02
Nickelodeon Party Blast;"";GC;2002;Misc;Atari;0.19;0.05;0.0;0.01;0.25;0.0;0;0.0;0;E;1;0.22;0.0;0.05;0.16;0.01
Major League Baseball 2K7;"";PS3;2007;Sports;Spike;0.23;0.0;0.0;0.02;0.25;74.0;19;4.7;7;E;42;0.27857142857142847;0.0;0.02904761904761905;0.22428571428571434;0.025238095238095243
The Chronicles of Riddick: Assault on Dark Athena;The Chronicles of Riddick;PS3;2009;Shooter;Vivendi Games;0.12;0.09;0.0;0.04;0.25;80.0;45;7.7;40;M;3;0.25;0.0;0.07333333333333333;0.16;0.016666666666666666
Teenage Mutant Ninja Turtles: Danger of the Ooze;Teenage Mutant Ninja Turtles;PS3;2014;Adventure;Activision;0.11;0.09;0.0;0.04;0.25;0.0;0;5.9;8;E10+;13;0.165;0.0;0.05500000000000001;0.095;0.015
Marvel: Ultimate Alliance 2;Marvel;PSP;2009;Role-Playing;Activision;0.17;0.04;0.0;0.04;0.25;0.0;0;0.0;0;T;11;0.6400000000000001;0.0;0.042727272727272725;0.5290909090909092;0.07
Final Fantasy XI: Chains of Promathia;Final Fantasy XI;PS2;2004;Role-Playing;Square Enix;0.12;0.09;0.0;0.03;0.25;77.0;13;8.0;10;T;8;0.24875000000000003;0.0475;0.04375;0.13499999999999998;0.02125
Choro Q2;"";PS;1997;Racing;Takara;0.0;0.0;0.23;0.02;0.25;0.0;0;0.0;0;;9;0.0975;0.08499999999999999;0.0025;0.0025;0.005
Monster Jam: Path of Destruction;Monster Jam;PS3;2010;Racing;Activision;0.21;0.02;0.0;0.02;0.25;0.0;0;6.3;4;E;11;0.26636363636363636;0.0;0.03272727272727273;0.21090909090909093;0.022727272727272728
X-Men Legends II: Rise of Apocalypse;X-Men Legends II;GC;2005;Role-Playing;Activision;0.19;0.05;0.0;0.01;0.25;82.0;34;6.2;26;T;4;0.34249999999999997;0.0;0.0375;0.2725;0.0325
Butt Ugly Martians: B.K.M. Battles;Butt Ugly Martians;GBA;2002;Action;Vivendi Games;0.18;0.07;0.0;0.0;0.25;63.0;6;0.0;0;E;0;0;0;0;0;0
LEGO The Hobbit;"";3DS;2014;Action;Warner Bros. Interactive Entertainment;0.1;0.13;0.0;0.02;0.25;0.0;0;7.4;5;E10+;7;0.31428571428571433;0.0;0.1757142857142857;0.09857142857142857;0.038571428571428576
Family Guy: Back to the Multiverse;Family Guy;X360;2012;Action;Activision;0.14;0.09;0.0;0.02;0.25;39.0;28;5.0;51;M;1;0.26;0.0;0.1;0.12;0.04
Ninja Gaiden 3;"";X360;2012;Action;Tecmo Koei;0.16;0.05;0.03;0.02;0.25;58.0;39;4.4;136;M;12;0.4599999999999999;0.03916666666666666;0.09500000000000001;0.2841666666666666;0.04500000000000001
Sorry! / Aggravation / Scrabble Junior;"";GBA;2005;Misc;Zoo Digital Publishing;0.18;0.07;0.0;0.0;0.25;0.0;0;0.0;0;;0;0;0;0;0;0
NBA Courtside 2002;"";GC;2002;Sports;Nintendo;0.19;0.05;0.0;0.01;0.25;71.0;18;7.4;7;E;92;0.5698876404494384;0.0031460674157303375;0.07865168539325841;0.43876404494382026;0.04831460674157297
Sly Cooper: Thieves in Time;Sly Cooper;PSV;2013;Platform;Sony Computer Entertainment Europe;0.13;0.06;0.0;0.06;0.25;75.0;15;8.2;148;E10+;1;0.54;0.0;0.12;0.35;0.08
Classic NES Series: Excitebike;Classic NES Series;GBA;2004;Racing;Nintendo;0.11;0.04;0.1;0.01;0.25;66.0;12;0.0;0;E;11;0;0;0;0;0
Classic NES Series: Xevious;Classic NES Series;GBA;2004;Shooter;Nintendo;0.08;0.03;0.12;0.01;0.25;0.0;0;0.0;0;;11;0;0;0;0;0
Avatar: The Last Airbender - Into the Inferno;Avatar;PS2;2008;Adventure;THQ;0.12;0.09;0.0;0.03;0.25;0.0;0;0.0;0;;14;0.255;0.0;0.025000000000000005;0.2166666666666667;0.015
Asuras Wrath;"";X360;2012;Action;Capcom;0.15;0.06;0.01;0.02;0.25;71.0;54;6.6;131;T;7;0.5666666666666665;0.10333333333333333;0.17333333333333334;0.2333333333333333;0.05666666666666667
The Legend of Heroes: Trails of Cold Steel;The Legend of Heroes;PSV;2013;Role-Playing;Nippon Ichi Software;0.05;0.03;0.14;0.02;0.24;77.0;20;7.5;134;T;13;0.09615384615384617;0.05846153846153848;0.00923076923076923;0.023076923076923075;0.006923076923076922
Dora the Explorer: Journey to the Purple Planet;Dora the Explorer;PS2;2005;Adventure;Global Star;0.12;0.09;0.0;0.03;0.24;0.0;0;7.0;4;EC;10;0.20666666666666667;0.0;0.05000000000000001;0.15;0.0
Tales of Hearts;"";DS;2008;Role-Playing;Namco Bandai Games;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;1;0.38;0.09;0.11;0.11;0.07
Digimon World: Data Squad;Digimon World;PS2;2006;Role-Playing;Namco Bandai Games;0.12;0.09;0.0;0.03;0.24;43.0;12;8.0;20;E10+;2;0.31;0.18;0.0;0.12;0.01
Hitman: Absolution;Hitman;PC;2012;Action;Square Enix;0.03;0.17;0.0;0.04;0.24;79.0;26;7.0;1333;M;10;0.66375;0.01125;0.30124999999999996;0.2575;0.0975
Racquet Sports;"";Wii;2010;Sports;Ubisoft;0.13;0.09;0.0;0.02;0.24;51.0;8;8.6;15;E;66;1.8732258064516132;0.0758064516129032;0.6464516129032254;0.961612903225807;0.1888709677419353
Catz;"";GBA;2005;Simulation;Ubisoft;0.18;0.06;0.0;0.0;0.24;0.0;0;7.9;8;E;7;0.43857142857142856;0.0;0.08571428571428573;0.31000000000000005;0.04
Ace Combat: Assault Horizon Legacy;Ace Combat;3DS;2011;Simulation;Namco Bandai Games;0.1;0.06;0.08;0.01;0.24;71.0;37;7.8;26;T;3;0.29;0.15;0.05;0.06;0.03
Trials Fusion;"";XOne;2014;Racing;Ubisoft;0.12;0.1;0.0;0.02;0.24;80.0;28;7.1;159;E10+;9;0.1875;0.0025;0.09;0.0725;0.025
Dragon Ball: Fusions;Dragon Ball;3DS;2016;Role-Playing;Namco Bandai Games;0.04;0.0;0.2;0.01;0.24;68.0;15;7.7;22;T;17;1.25;1.25;0.0;0.0;0.0
Jikkyou Powerful Pro Yakyuu 2001;"";PS;2001;Sports;Konami Digital Entertainment;0.0;0.0;0.23;0.02;0.24;0.0;0;0.0;0;;61;0.2310344827586206;0.2244827586206896;0.0;0.0;0.006724137931034482
Mega Man X Collection;"";PS2;2006;Misc;Capcom;0.12;0.09;0.0;0.03;0.24;73.0;23;8.8;14;E;1;0.13;0.0;0.03;0.1;0.0
Thats So Raven: Psychic on the Scene;Thats So Raven;DS;2006;Adventure;Disney Interactive Studios;0.23;0.0;0.0;0.02;0.24;0.0;0;0.0;0;E;0;0;0;0;0;0
Tom Clancys Rainbow Six: Siege;Tom Clancys Rainbow Six;PC;2015;Shooter;Ubisoft;0.14;0.08;0.0;0.02;0.24;79.0;37;7.0;763;M;14;0.902142857142857;0.018571428571428572;0.3207142857142857;0.45285714285714285;0.11
Far Cry Instincts Predator;"";X360;2006;Shooter;Ubisoft;0.2;0.03;0.0;0.02;0.24;78.0;46;6.2;80;M;0;0;0;0;0;0
Ben 10 Ultimate Alien: Cosmic Destruction;Ben 10 Ultimate Alien;PS3;2010;Platform;D3Publisher;0.12;0.08;0.0;0.04;0.24;0.0;0;8.6;5;E10+;5;0.248;0.0;0.07599999999999998;0.144;0.031999999999999994
Tongari Boushi to Oshare na Mahou Tsukai;"";DS;2011;Action;Konami Digital Entertainment;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
Hasbro Family Game Night 3;"";PS3;2010;Misc;Electronic Arts;0.18;0.04;0.0;0.03;0.24;0.0;0;0.0;0;E;8;0.508;0.0;0.164;0.298;0.046
Samurai Warriors 4;"";PS4;2014;Action;Tecmo Koei;0.08;0.07;0.06;0.03;0.24;76.0;31;8.1;76;T;28;0.2007142857142857;0.15464285714285714;0.009285714285714286;0.032857142857142856;0.004285714285714285
Panzer General;"";PS;1995;Strategy;Mindscape;0.14;0.09;0.0;0.02;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
Gallop Racer (JP);"";PS;1996;Sports;Tecmo Koei;0.04;0.03;0.16;0.02;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
Cabelas Outdoor Adventures (2009);"";X360;2009;Sports;Activision Value;0.23;0.0;0.0;0.02;0.24;0.0;0;7.8;4;T;8;0.24;0.0;0.053750000000000006;0.16375;0.02375
Spawn the Eternal;"";PS;1997;Action;Sony Computer Entertainment;0.14;0.09;0.0;0.02;0.24;0.0;0;0.0;0;;8;0;0;0;0;0
ML;"";PSP;2005;Sports;Sony Computer Entertainment;0.23;0.0;0.0;0.02;0.24;80.0;26;7.9;18;E;5;0.084;0.0;0.0;0.076;0.006
Army Men: Sarges Heroes 2;Army Men;PS;2000;Shooter;3DO;0.14;0.09;0.0;0.02;0.24;48.0;8;7.3;7;T;17;0.13999999999999999;0.0;0.02375;0.11;0.005
Ys: Memories of Celceta;Ys;PSV;2012;Action;Nihon Falcom Corporation;0.1;0.01;0.1;0.04;0.24;82.0;56;8.8;240;T;3;0;0;0;0;0
Skylanders Imaginators;"";PS4;2016;Platform;Activision;0.09;0.11;0.0;0.04;0.24;79.0;49;5.2;18;E10+;4;0.2;0.0;0.09999999999999999;0.0825;0.02
Britneys Dance Beat;"";PS2;2002;Misc;THQ;0.12;0.09;0.0;0.03;0.24;63.0;20;4.8;20;E;1;0.22;0.0;0.06;0.15;0.0
Guitar Freaks;"";PS;1999;Simulation;Konami Digital Entertainment;0.0;0.0;0.23;0.02;0.24;0.0;0;0.0;0;;16;0.03;0.03;0.0;0.0;0.0
World Soccer Winning Eleven 7;"";PS2;2003;Sports;Konami Digital Entertainment;0.12;0.09;0.0;0.03;0.24;0.0;0;0.0;0;;18;1.0566666666666664;0.4433333333333333;0.4377777777777777;0.037222222222222226;0.13722222222222222
Namco Tennis Smash Court;"";PS;1995;Sports;Sony Computer Entertainment;0.0;0.0;0.23;0.02;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
SRS: Street Racing Syndicate;SRS;X;2004;Racing;Namco Bandai Games;0.18;0.05;0.0;0.01;0.24;0.0;0;0.0;0;;2;0.31;0.0;0.11499999999999999;0.165;0.035
Vexx;"";PS2;2003;Platform;Acclaim Entertainment;0.12;0.09;0.0;0.03;0.24;63.0;20;7.6;11;T;2;0.08;0.0;0.015;0.065;0.0
Marvel vs. Capcom Origins;"";PS2;2006;Fighting;Capcom;0.11;0.08;0.02;0.03;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
Dynasty Warriors Next;"";PSV;2011;Action;Tecmo Koei;0.05;0.06;0.11;0.02;0.24;67.0;35;7.5;73;T;0;0;0;0;0;0
Pro Yaky? Spirits 2011;"";PSP;2011;Sports;Konami Digital Entertainment;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;21;0.1428571428571429;0.1428571428571429;0.0;0.0;0.0
TimeSplitters: Future Perfect;TimeSplitters;PS2;2005;Shooter;Electronic Arts;0.12;0.09;0.0;0.03;0.24;84.0;39;9.1;117;M;2;0.12;0.0;0.025;0.09;0.005
Atelier Meruru: Alchemist of Arland 3;Atelier Meruru;PS3;2011;Role-Playing;Nippon Ichi Software;0.05;0.0;0.18;0.01;0.24;0.0;0;0.0;0;;1;0.06;0.06;0.0;0.0;0.0
Harvest Moon: Magical Melody;Harvest Moon;GC;2005;Simulation;Ubisoft;0.19;0.05;0.0;0.01;0.24;83.0;14;8.9;44;E;19;0.3625;0.05500000000000001;0.048125000000000015;0.235625;0.022500000000000006
Disney Stitch Jam;"";DS;2009;Misc;Disney Interactive Studios;0.07;0.0;0.16;0.01;0.24;0.0;0;0.0;0;E;0;0;0;0;0;0
Genma Onimusha;"";X;2002;Action;Capcom;0.14;0.04;0.05;0.01;0.24;83.0;27;8.6;10;M;4;0.39;0.17;0.08499999999999999;0.11;0.03
Turning Point: Fall of Liberty;Turning Point;PS3;2008;Shooter;Codemasters;0.21;0.01;0.0;0.02;0.24;42.0;28;5.5;33;T;1;0.29;0.0;0.04;0.23;0.02
DK: King of Swing;DK;GBA;2005;Platform;Nintendo;0.17;0.06;0.0;0.0;0.24;70.0;30;5.0;6;E;0;0;0;0;0;0
K-1 Revenge;"";PS;1997;Fighting;Xing Entertainment;0.04;0.03;0.16;0.02;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
G-Police;"";PS;1997;Action;Psygnosis;0.13;0.09;0.0;0.02;0.24;0.0;0;0.0;0;;42;0.23777777777777775;0.013333333333333334;0.06666666666666668;0.1222222222222222;0.03333333333333333
Command & Conquer 3: Kanes Wrath;Command & Conquer 3;X360;2008;Strategy;Electronic Arts;0.16;0.06;0.0;0.02;0.24;0.0;0;0.0;0;;4;0.1325;0.0;0.0325;0.0875;0.01
Homefront;"";PC;2011;Shooter;THQ;0.11;0.1;0.0;0.03;0.24;70.0;36;5.5;531;M;5;0.59;0.018;0.24000000000000005;0.264;0.066
Corvette;"";X;2003;Racing;TDK Mediactive;0.18;0.05;0.0;0.01;0.24;53.0;4;8.6;12;E;3;0.5700000000000001;0.0;0.19333333333333336;0.3166666666666667;0.06333333333333334
Percy Jackson and the Olympians: The Lightning Thief;Percy Jackson and the Olympians;DS;2010;Role-Playing;Activision;0.22;0.01;0.0;0.02;0.24;56.0;6;6.9;12;E10+;0;0;0;0;0;0
Fuel;"";PS3;2009;Racing;Codemasters;0.08;0.11;0.0;0.04;0.24;67.0;44;7.4;36;E;4;0.165;0.0;0.09999999999999999;0.045;0.02
NBA Live 10;"";PSP;2009;Sports;Electronic Arts;0.21;0.0;0.01;0.02;0.24;64.0;4;4.2;10;E;49;0.7046938775510203;0.004489795918367348;0.08612244897959183;0.556530612244898;0.05591836734693876
Burnout 2: Point of Impact;Burnout 2;X;2003;Racing;Acclaim Entertainment;0.18;0.05;0.0;0.01;0.24;88.0;23;5.1;23;E;2;0.5;0.0;0.175;0.27;0.055
Super Monkey Ball Deluxe;"";PS2;2005;Misc;Sega;0.12;0.09;0.0;0.03;0.24;78.0;25;7.7;13;E;3;0.26666666666666666;0.0;0.05000000000000001;0.19999999999999998;0.013333333333333334
BioShock 2;"";PC;2010;Shooter;Take-Two Interactive;0.02;0.19;0.0;0.04;0.24;88.0;36;8.0;1258;M;10;1.339;0.018;0.45;0.721;0.15100000000000002
WWE 2K17;"";PS3;2016;Sports;Take-Two Interactive;0.08;0.12;0.0;0.04;0.24;0.0;0;3.7;10;T;13;0.7361538461538462;0.0;0.30769230769230776;0.3307692307692308;0.09846153846153848
Kill.Switch;"";X;2003;Shooter;Namco Bandai Games;0.18;0.05;0.0;0.01;0.24;75.0;26;8.0;7;T;2;0.36;0.0;0.14;0.18000000000000002;0.045
Lunar: Silver Star Harmony;Lunar;PSP;2009;Role-Playing;GungHo;0.19;0.0;0.03;0.02;0.24;80.0;26;7.7;47;T;4;0.2775;0.125;0.045;0.095;0.0125
Deus Ex: Mankind Divided;Deus Ex;XOne;2016;Role-Playing;Square Enix;0.15;0.07;0.0;0.02;0.24;83.0;18;7.2;180;M;8;0.275;0.0;0.135;0.095;0.04
NBA Live 14;"";PS4;2013;Sports;Electronic Arts;0.15;0.05;0.0;0.04;0.24;43.0;25;2.7;175;E;49;0.7046938775510203;0.004693877551020408;0.08510204081632652;0.5577551020408165;0.055510204081632646
Peter Jacksons King Kong: The Official Game of the Movie;Peter Jacksons King Kong;GC;2005;Action;Ubisoft;0.19;0.05;0.0;0.01;0.24;81.0;30;8.3;8;T;5;0.6300000000000001;0.0;0.246;0.306;0.07600000000000001
Dancing With The Stars;"";Wii;2007;Misc;Activision;0.22;0.0;0.0;0.02;0.24;42.0;5;6.2;5;E10+;5;0.24500000000000002;0.0125;0.015;0.1975;0.02
Summon Night 3;"";PS2;2003;Role-Playing;Banpresto;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;14;0.08916666666666669;0.08083333333333335;0.0008333333333333334;0.007500000000000001;0.0008333333333333334
Pro Yaky? Spirits 2010;"";PSP;2010;Sports;Konami Digital Entertainment;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;21;0.1428571428571429;0.1428571428571429;0.0;0.0;0.0
The Simpsons: Road Rage;The Simpsons;GC;2001;Racing;Electronic Arts;0.19;0.05;0.0;0.01;0.24;67.0;16;7.7;12;T;6;2.1483333333333334;0.0;0.7866666666666667;1.1433333333333335;0.22333333333333336
Dynasty Warriors 7;"";X360;2011;Action;Tecmo Koei;0.16;0.06;0.0;0.02;0.24;58.0;22;8.0;46;T;55;0.36800000000000005;0.2007272727272727;0.046181818181818185;0.0990909090909091;0.020363636363636372
Crash Tag Team Racing;"";PSP;2005;Racing;Vivendi Games;0.16;0.05;0.0;0.03;0.24;68.0;9;7.1;25;E10+;3;0.27666666666666667;0.0;0.09000000000000001;0.16;0.023333333333333334
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE;"";PS2;2006;Misc;Sega;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;3;0.3466666666666667;0.3466666666666667;0.0;0.0;0.0
Azurik: Rise of Perathia;Azurik;X;2001;Action;Microsoft Game Studios;0.18;0.05;0.0;0.01;0.24;52.0;26;8.5;14;T;0;0;0;0;0;0
Dragon Quest Heroes II: Twin Kings and the Prophecys End;Dragon Quest Heroes II;PSV;2016;Action;Square Enix;0.0;0.0;0.24;0.0;0.24;0.0;0;0.0;0;;2;0.215;0.215;0.0;0.0;0.0
All Grown Up!: Game Boy Advance Video Volume 1;All Grown Up!;GBA;2004;Misc;THQ;0.17;0.06;0.0;0.0;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
Paws & Claws: Pet Resort;Paws & Claws;DS;2008;Simulation;THQ;0.22;0.0;0.0;0.02;0.24;0.0;0;0.0;0;;10;0.21900000000000003;0.0;0.005;0.199;0.015
Dragon Ball Z: Sagas;Dragon Ball Z;X;2005;Fighting;Atari;0.18;0.05;0.0;0.01;0.24;51.0;11;6.1;8;T;43;0.7733333333333333;0.21757575757575753;0.09666666666666664;0.3909090909090909;0.06787878787878787
Pro Evolution Soccer 2014;"";X360;2013;Action;Konami Digital Entertainment;0.07;0.15;0.0;0.02;0.24;80.0;23;4.3;113;E;66;0.45909090909090905;0.16090909090909092;0.19000000000000003;0.06181818181818182;0.04727272727272727
Just Dance Kids 2;"";PS3;2011;Misc;Ubisoft;0.1;0.1;0.0;0.04;0.24;0.0;0;0.0;0;E;3;0.9700000000000001;0.0;0.20666666666666667;0.6866666666666666;0.07666666666666666
Shin Megami Tensei IV: Final;Shin Megami Tensei IV;3DS;2016;Role-Playing;Deep Silver;0.07;0.02;0.15;0.01;0.24;0.0;0;0.0;0;;0;0;0;0;0;0
